"EventID","EventType","StartDateTime","EndDateTime","EnteredOn","EventAgency","ParkingHeld","Borough","CommunityBoard(s)","PolicePrecinct(s)","Category","SubCategoryName","Country","ZipCode(s)"
"814420","Shooting Permit","10/08/2024 06:30:00 AM","10/08/2024 08:00:00 PM","10/02/2024 03:18:13 PM","Mayor's Office of Media & Entertainment","ESSEX STREET between GRAND STREET and HESTER STREET,  EAST BROADWAY between JEFFERSON STREET and CANAL STREET,  EAST BROADWAY between JEFFERSON STREET and CLINTON STREET,  EAST BROADWAY between CANAL STREET and PIKE STREET,  ESSEX STREET between DELANCEY STREET and STANTON STREET,  ESSEX STREET between HESTER STREET and CANAL STREET","Manhattan","3,","7,","Film","Feature","United States of America","10002,"
"814413","Theater Load in and Load Outs","10/04/2024 12:01:00 PM","10/05/2024 06:00:00 AM","10/02/2024 02:52:53 PM","Mayor's Office of Media & Entertainment","WEST   31 STREET between 7 AVENUE and 8 AVENUE,  WEST   33 STREET between 8 AVENUE and 9 AVENUE","Manhattan","4, 5,","14,","Theater","Theater","United States of America","10001, 10121,"
"814411","Shooting Permit","10/04/2024 06:00:00 AM","10/04/2024 08:00:00 PM","10/02/2024 02:43:03 PM","Mayor's Office of Media & Entertainment","WASHINGTON STREET between CANAL STREET and SPRING STREET,  SPRING STREET between WASHINGTON STREET and GREENWICH STREET","Manhattan","2,","1,","WEB","Not Applicable","United States of America","10013, 10014,"
"814385","Theater Load in and Load Outs","10/11/2024 06:00:00 AM","10/11/2024 11:59:00 PM","10/02/2024 02:06:46 PM","Mayor's Office of Media & Entertainment","WEST   35 STREET between 8 AVENUE and 9 AVENUE,  WEST   34 STREET between 8 AVENUE and 9 AVENUE","Manhattan","4,","14,","Theater","Theater","United States of America","10001,"
"814368","Rigging Permit","10/04/2024 07:00:00 AM","10/04/2024 05:00:00 PM","10/02/2024 01:09:34 PM","Mayor's Office of Media & Entertainment","ORCHARD STREET between DELANCEY STREET and BROOME STREET","Manhattan","3,","7,","Film","Feature","United States of America","10002,"
"814367","Rigging Permit","10/03/2024 07:00:00 AM","10/03/2024 05:00:00 PM","10/02/2024 01:06:23 PM","Mayor's Office of Media & Entertainment","ORCHARD STREET between DELANCEY STREET and BROOME STREET","Manhattan","3,","7,","Film","Feature","United States of America","10002,"
"814350","Shooting Permit","10/04/2024 07:00:00 AM","10/04/2024 09:00:00 PM","10/02/2024 11:52:17 AM","Mayor's Office of Media & Entertainment","40 AVENUE between 27 STREET and CRESCENT STREET,  40 AVENUE between 27 STREET and 28 STREET,  27 STREET between 39 AVENUE and 40 AVENUE,  27 STREET between 40 AVENUE and 41 AVENUE,  28TH ST between 39 AVENUE and QUEENS PLAZA NORTH,  27TH ST between 41 AVENUE and QUEENS PLAZA NORTH,  41 AVENUE between 27 STREET and 28 STREET,  39 AVENUE between CRESCENT STREET and 27 STREET","Queens","1,","114,","Television","Episodic series","United States of America","11101,"
"814343","Shooting Permit","10/07/2024 06:00:00 AM","10/07/2024 10:00:00 PM","10/02/2024 11:16:48 AM","Mayor's Office of Media & Entertainment","EAGLE STREET between WEST STREET and FRANKLIN STREET,  WEST STREET between EAGLE STREET and GREEN STREET,  FREEMAN STREET between WEST STREET and FRANKLIN STREET","Brooklyn","1,","94,","Film","Feature","United States of America","11222,"
"814327","Theater Load in and Load Outs","10/26/2024 12:01:00 PM","10/26/2024 11:59:00 PM","10/02/2024 10:28:30 AM","Mayor's Office of Media & Entertainment","WEST   35 STREET between 8 AVENUE and 9 AVENUE","Manhattan","4,","14,","Theater","Theater","United States of America","10001,"
"814318","Theater Load in and Load Outs","10/27/2024 08:00:00 AM","10/29/2024 11:00:00 PM","10/02/2024 09:54:59 AM","Mayor's Office of Media & Entertainment","WEST   44 STREET between BROADWAY and 8 AVENUE","Manhattan","5,","14,","Theater","Theater","United States of America","10036,"
"814314","Shooting Permit","10/08/2024 10:00:00 AM","10/09/2024 01:00:00 AM","10/02/2024 09:27:16 AM","Mayor's Office of Media & Entertainment","GRAND STREET between GREENE STREET and BROADWAY,  MERCER STREET between CANAL STREET and GRAND STREET,  HOWARD STREET between MERCER STREET and BROADWAY,  BROADWAY between GRAND STREET and HOWARD STREET,  6TH AVE between W HOUSTON ST and W 3RD ST,  6 AVENUE between BLEECKER STREET and WEST    4 STREET,  6 AVENUE between BEDFORD STREET and BLEECKER STREET,  MINETTA STREET between BLEECKER STREET and MINETTA LANE,  MINETTA LANE between 6 AVENUE and MACDOUGAL STREET,  MACDOUGAL STREET between BLEEKER STREET and MINETTA LANE,  MACDOUGAL STREET between MINETTA LANE and WEST    3 STREET,  WEST    3 STREET between 6 AVENUE and MACDOUGAL STREET,  WEST    4 STREET between 6 AVENUE and MACDOUGAL STREET,  6 AVENUE between WEST    8 STREET and WEST   10 STREET,  WEST    9 STREET between 6 AVENUE and 5 AVENUE","Manhattan","2,","1, 5, 6,","Television","Cable-episodic","United States of America","10011, 10012, 10013, 10014,"
"814312","Shooting Permit","10/07/2024 11:00:00 AM","10/07/2024 11:00:00 PM","10/02/2024 09:13:13 AM","Mayor's Office of Media & Entertainment","10 AVENUE between WEST   50 STREET and WEST   51 STREET,  10 AVENUE between WEST   51 STREET and WEST   52 STREET","Manhattan","4,","18,","Film","Short","United States of America","10019,"
"814311","Shooting Permit","10/04/2024 06:00:00 AM","10/04/2024 10:00:00 PM","10/02/2024 09:07:44 AM","Mayor's Office of Media & Entertainment","COOPER AVENUE between 82 STREET and 84 STREET,  83 STREET between COOPER AVENUE and DORAN AVENUE,  DORAN AVENUE between 83 STREET and 84 STREET","Queens","5,","104,","Television","Episodic series","United States of America","11385,"
"814290","Shooting Permit","10/04/2024 06:00:00 AM","10/04/2024 07:30:00 PM","10/01/2024 11:07:34 PM","Mayor's Office of Media & Entertainment","43 AVENUE between 111 STREET and 114 STREET,  111 STREET between 43 AVENUE and 42 AVENUE,  44 ROAD between 11 STREET and 21 STREET,  ALLEN STREET between GRAND STREET and HESTER STREET","Queens","2, 3, 4,","108, 110, 5, 7,","Commercial","Commercial","United States of America","10002, 11101, 11368,"
"814284","Shooting Permit","10/16/2024 06:00:00 AM","10/16/2024 11:59:00 PM","10/01/2024 09:30:34 PM","Mayor's Office of Media & Entertainment","GRAND STREET between MORGAN AVENUE and VANDERVOORT AVENUE","Brooklyn","1,","90,","Television","Special/Awards Show","United States of America","11211,"
"814283","Shooting Permit","10/15/2024 06:00:00 AM","10/15/2024 11:59:00 PM","10/01/2024 09:27:28 PM","Mayor's Office of Media & Entertainment","GRAND STREET between MORGAN AVENUE and VANDERVOORT AVENUE","Brooklyn","1,","90,","Television","Special/Awards Show","United States of America","11211,"
"814282","Shooting Permit","10/14/2024 06:00:00 AM","10/14/2024 11:59:00 PM","10/01/2024 09:23:02 PM","Mayor's Office of Media & Entertainment","GRAND STREET between MORGAN AVENUE and VANDERVOORT AVENUE","Brooklyn","1,","90,","Television","Special/Awards Show","United States of America","11211,"
"814281","Shooting Permit","10/13/2024 06:00:00 AM","10/13/2024 11:59:00 PM","10/01/2024 09:17:56 PM","Mayor's Office of Media & Entertainment","GRAND STREET between MORGAN AVENUE and VANDERVOORT AVENUE","Brooklyn","1,","90,","Television","Special/Awards Show","United States of America","11211,"
"814276","Shooting Permit","10/09/2024 05:00:00 PM","10/10/2024 06:00:00 AM","10/01/2024 08:10:16 PM","Mayor's Office of Media & Entertainment","NORTH   10 STREET between WYTHE AVENUE and KENT AVENUE,  NORTH   10 STREET between WYTHE AVENUE and KENT AVENUE,  PARK AVE between VANDERBILT AVE and WAVERLY AVE,  5 AVENUE between EAST   30 STREET and EAST   29 STREET,  EAST   31 STREET between 5 AVENUE and MADISON AVENUE,  SOUTH STREET between BROAD STREET and OLD SLIP","Brooklyn","1, 2, 5,","1, 13, 14, 88, 94,","WEB","Not Applicable","United States of America","10001, 10004, 10010, 10016, 10038, 11201, 11205, 11211, 11222, 11249,"
"814270","Shooting Permit","10/04/2024 06:00:00 AM","10/04/2024 08:00:00 PM","10/01/2024 07:18:03 PM","Mayor's Office of Media & Entertainment","EAST   18 STREET between DITMAS AVENUE and NEWKIRK AVENUE","Brooklyn","14,","70,","Still Photography","Not Applicable","United States of America","11226,"
"814269","Shooting Permit","10/04/2024 07:00:00 AM","10/04/2024 04:00:00 PM","10/01/2024 07:14:09 PM","Mayor's Office of Media & Entertainment","VIELE AVENUE between BARRETTO STREET and TIFFANY STREET,  TIFFANY STREET between VIELE AVENUE and EAST BAY AVENUE,  CASANOVA STREET between EAST BAY AVENUE and VIELE AVENUE,  BARRETTO STREET between EAST BAY AVENUE and VIELE AVENUE,  OAK POINT AVENUE between BARRY STREET and DUPONT STREET","Bronx","2,","41,","Television","Episodic series","United States of America","10474,"
"814250","Theater Load in and Load Outs","10/04/2024 12:01:00 PM","10/08/2024 06:00:00 AM","10/01/2024 05:17:51 PM","Mayor's Office of Media & Entertainment","WEST   51 STREET between 5 AVENUE and 6 AVENUE,  WEST   51 STREET between 6 AVENUE and 7 AVENUE,  WEST   50 STREET between 5 AVENUE and 6 AVENUE","Manhattan","5,","18,","Theater","Theater","United States of America","10019, 10020, 10112,"
"814242","Shooting Permit","10/09/2024 09:00:00 AM","10/09/2024 09:30:00 PM","10/01/2024 04:48:52 PM","Mayor's Office of Media & Entertainment","GRAHAM AVENUE between SCHOLES STREET and MESEROLE STREET","Brooklyn","1,","90,","WEB","Not Applicable","United States of America","11206,"
"814226","Shooting Permit","10/03/2024 06:00:00 AM","10/03/2024 10:00:00 PM","10/01/2024 03:16:20 PM","Mayor's Office of Media & Entertainment","COOPER AVENUE between 82 STREET and 84 STREET,  83 STREET between COOPER AVENUE and DORAN AVENUE,  DORAN AVENUE between 83 STREET and 84 STREET","Queens","5,","104,","Television","Episodic series","United States of America","11385,"
"814225","Shooting Permit","10/08/2024 07:00:00 AM","10/08/2024 04:00:00 PM","10/01/2024 03:13:10 PM","Mayor's Office of Media & Entertainment","EAST   56 STREET between MADISON AVENUE and LEXINGTON AVENUE,  EAST   55 STREET between MADISON AVENUE and PARK AVENUE,  PARK AVENUE between EAST   56 STREET and EAST   55 STREET","Manhattan","5,","18,","Television","Episodic series","United States of America","10022,"
"814221","Shooting Permit","10/11/2024 08:00:00 AM","10/11/2024 10:00:00 PM","10/01/2024 02:50:40 PM","Mayor's Office of Media & Entertainment","KINGSLAND AVENUE between GREENPOINT AVENUE and DEAD END","Brooklyn","1,","94,","Television","Cable-episodic","United States of America","11222,"
"814217","Shooting Permit","10/10/2024 07:00:00 AM","10/10/2024 09:00:00 PM","10/01/2024 02:45:20 PM","Mayor's Office of Media & Entertainment","NORTH BASIN ROAD between CENTER BOULEVARD and 5 STREET,  5 STREET between NORTH BASIN ROAD and 46 AVENUE,  46 AVENUE between 5 STREET and VERNON BOULEVARD,  46 AVENUE between CENTER BOULEVARD and 5 STREET,  5 STREET between 46 AVENUE and 46 ROAD,  47 AVENUE between CENTER BOULEVARD and 5 STREET,  VERNON BOULEVARD between 48 AVENUE and 47 AVENUE,  VERNON BOULEVARD between 46 AVENUE and 47 AVENUE,  VERNON BLVD between 45 AVENUE and 45 ROAD,  VERNON BOULEVARD between 40 AVENUE and QUEENS PLAZA SOUTH","Queens","1, 2,","108, 114,","Television","Cable-episodic","United States of America","11101, 11109,"
"814183","Shooting Permit","10/08/2024 01:00:00 AM","10/09/2024 01:00:00 AM","10/01/2024 01:36:24 PM","Mayor's Office of Media & Entertainment","KENT STREET between FRANKLIN STREET and MANHATTAN AVENUE,  MANHATTAN AVENUE between JAVA STREET and GREENPOINT AVENUE,  GREENPOINT AVENUE between FRANKLIN STREET and MANHATTAN AVENUE,  FRANKLIN STREET between JAVA STREET and KENT STREET,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  GREENPOINT AVENUE between MANHATTAN AVENUE and LEONARD STREET","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"814180","Shooting Permit","10/09/2024 05:00:00 AM","10/09/2024 09:00:00 PM","10/01/2024 01:33:46 PM","Mayor's Office of Media & Entertainment","WEST   47 STREET between 7TH AVENUE and 6TH AVENUE","Manhattan","5,","18,","Commercial","Commercial","United States of America","10036,"
"814178","Shooting Permit","10/09/2024 06:00:00 AM","10/09/2024 11:59:00 PM","10/01/2024 01:29:29 PM","Mayor's Office of Media & Entertainment","MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"814171","Shooting Permit","10/04/2024 08:00:00 AM","10/04/2024 11:00:00 PM","10/01/2024 01:23:25 PM","Mayor's Office of Media & Entertainment","30 STREET between HUNTERS POINT AVENUE and 47 AVENUE","Queens","2,","108,","Television","Cable-episodic","United States of America","11101,"
